,MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
52,311_10,0.55097021,0.561355562,0.320852692,2.19786827,3.558895873,0.237769882,0.194588685,1.783820716,0.178190763,1.831374693,0.7119431540000001,0.334244329,0.356654824,0.269199235,0.822629134,0.614648811,1.424706204,1.393823449,0.394643345,0.660836294,0.46952719299999995,0.375512435,0.192948893,0.953812517,2.594698005,1.094014758,0.26591965,0.258540585,0.607816343,0.17955725600000003,0.376878929,1.7663295980000002,0.39983602100000004,0.5739273029999999,0.478272752,0.8917737090000001,0.838480459,0.49412407799999997,0.613555616,0.49111779200000005,0.441104127,0.547144028,0.318939601,0.165345723,0.787100301,0.190762503,0.98305548,0.269062585,0.251571468,1.017627767,0.121754578,0.249931675,0.169171905,0.10426346,0.132959825,0.144438371,0.164252528,0.09975403099999999,0.193222192,0.10289696599999999,0.400792566,0.245285597,1.045777535,1.574883848,0.16602897,1.154413774,0.6772342170000001,0.21891227100000002,0.19363214,0.198961465,0.10426346,,0.430308828,0.17081169699999998,0.228614376,0.233123804,1.0774801859999998,Control,Memantine,C/S,c-CS-m
53,50810D_3,0.527760449,0.8108234559999999,0.36938552700000005,2.8433406110000004,4.913833437,0.208671241,0.169993762,3.166172801,0.256316282,1.499454148,0.6631316279999999,0.321272614,0.40463194,0.28859950100000004,0.9435433559999999,0.665159077,1.856830942,2.3008421709999998,0.524875234,0.8566749840000001,0.395508422,0.36267935100000004,0.177947598,1.851918278,3.558328135,1.3813162819999998,0.263022458,0.319323144,0.828056769,0.16687461,0.425218341,2.823144105,0.32540549,0.44861197799999997,0.39699001899999997,0.804585153,0.480115409,0.41968184700000005,0.5265907670000001,0.434653774,0.293902059,0.437538989,0.255926388,0.252025245,1.2594197440000001,0.21651281100000003,2.128720799,0.35851544799999996,0.7290881690000001,1.109457423,0.16654107,0.194611907,0.214110776,0.116239638,0.16093632300000002,0.204220045,0.167106255,0.134466843,0.287773173,0.15971175599999998,0.505039563,0.332799548,2.012057272,2.3822532030000003,0.157451017,1.054446119,0.9734363229999999,0.230312735,0.143462698,0.11911266,0.116239638,0.13060474800000002,0.502967219,0.140589676,0.14449887,0.138187641,1.8028447630000002,Control,Saline,C/S,t-CS-s
54,3413_3,0.21192739800000002,0.39464131399999997,0.26689714800000003,2.261797753,4.342350908,0.208815903,0.151512532,5.227917027,0.196974935,0.933016422,0.320829732,0.33249783899999996,0.271305099,0.25764909199999997,0.893258427,1.132497839,1.760674157,1.1712186690000002,0.46931720000000005,0.739152982,0.158513397,0.268798617,0.12687986199999998,1.4006914430000001,2.352031115,0.972515125,0.192134831,0.233102852,0.607087295,0.11555747599999999,0.307260156,2.4633535,0.7834053590000001,0.391961971,0.41028522,0.881417459,0.47968885,0.354364736,0.533362143,0.311322385,0.264736387,0.354364736,0.27363872100000003,0.212932383,1.38107654,0.147575178,1.636189814,0.28327249600000004,0.395793499,1.085926183,0.145779014,0.157193348,0.19323251600000002,0.140738166,0.170925314,0.23941132199999998,0.18065936600000002,0.116345095,0.274407555,0.152963671,0.621588736,0.32058636100000004,1.982212179,2.434324121,0.192189582,1.540703401,0.880931688,0.247696854,0.135813199,0.123819457,0.140738166,0.154817776,0.47030534799999996,0.127469726,0.174343821,0.165073295,0.886551944,Control,Memantine,S/C,c-SC-m
55,364_10,0.24980665100000002,0.471513277,0.310131477,2.3454498580000003,3.303428719,0.32095901,0.216808456,4.512761021,0.237947925,1.3387471000000002,0.295436968,0.33874709999999997,0.302397525,0.32637277600000003,0.840164991,0.787574117,1.568445476,1.1912864140000001,0.47306006700000003,0.729827275,0.318381026,0.41505542700000003,0.195668987,1.035060583,2.238205723,1.142046919,0.262438773,0.336169116,0.722866718,0.226346997,0.36736272200000003,2.079917505,0.6880639340000001,0.48620778600000003,0.443928848,0.826759474,0.605826244,0.36091776200000003,0.5694766689999999,0.344676463,0.3225058,0.36890951299999997,0.47744264,0.15055248599999999,0.9086671270000001,0.152451657,1.732907459,0.257596685,0.303522099,0.873791436,0.09875690599999999,0.142437845,0.164537293,0.12430939199999999,0.169198895,0.177140884,0.17731353600000002,0.108770718,0.20165745899999998,0.089606354,0.5511049720000001,0.27935082899999997,1.5029350830000001,2.402796961,0.17196132600000003,1.431629834,0.8358080109999999,0.191298343,0.20027624300000002,,0.12430939199999999,0.12379143599999999,0.5,0.200966851,,,1.094440608,Control,Memantine,S/C,t-SC-m
56,3481_4,0.287488358,0.482458864,0.310617821,2.706147159,4.669978268,0.22399875800000002,0.173548587,3.2499223839999996,0.223688296,1.132877988,0.321484011,0.319931698,0.286401739,0.263272276,0.978267619,0.8973921140000001,1.866966781,1.209096554,0.397547346,0.7597019559999999,0.228500466,0.355790127,0.164079478,1.2758460109999998,2.6751009,1.057901273,0.24526544600000003,0.268394908,0.7267929209999999,0.156162682,0.36355169200000004,2.717323812,1.095312015,0.474231605,0.465072959,0.801769637,0.586929525,0.34585532399999996,0.593449239,0.286401739,0.295560385,0.394908414,0.34290593,0.19316039899999998,1.086168208,0.147652814,1.221793376,0.28893277100000003,0.316668163,1.291535769,0.126918589,0.164437663,0.201148909,0.136253478,0.168387039,0.21218921100000002,0.177542411,0.11893007800000001,0.28300870699999997,0.161744906,0.609460551,0.290548425,1.7598061219999999,2.63863208,0.166681626,1.302217036,0.862669419,0.25742752,0.152050983,,0.136253478,0.142177542,0.5221254820000001,0.143972713,0.197648326,,1.159500942,Control,Saline,S/C,c-SC-m
57,3416_3,0.660194175,0.828580097,0.34192961200000005,2.662216828,4.58131068,0.198624595,0.159486246,2.593244337,0.221581715,1.657868123,0.817253236,0.248685275,0.333940129,0.249898867,0.8895631070000001,0.48108818799999997,1.6102346280000002,1.840918285,0.42890372200000004,0.684466019,0.516990291,0.308555825,0.16231796099999998,1.450647249,3.008090615,1.515271036,0.25040453100000004,0.280036408,0.783778317,0.165756472,0.488470874,2.400080906,0.31775890000000007,0.39917071200000004,0.32453479,0.680218447,0.548240291,0.367718447,0.549049353,0.303296926,0.263450647,0.398563916,0.251618123,0.204089219,0.947769517,0.169888476,1.4835192069999998,0.29696406399999997,0.577013631,1.092874845,0.229925651,0.15136307300000001,0.19361834,0.112329616,0.14770755900000002,0.207187113,0.18370508100000002,0.11821561300000001,0.229801735,0.139591078,0.488971499,0.283643123,1.40842627,2.412081784,0.124969021,1.039281289,0.902354399,0.222428748,,0.10173482,0.112329616,0.10545229199999999,0.410842627,0.137174721,,,1.690148699,Ts65Dn,Memantine,C/S,t-CS-s
58,3483_15,0.38538206,0.590775845,0.239984366,1.7398866519999998,2.510455345,0.168653508,0.15673246,1.755911667,0.188587063,1.258354505,0.45573578299999995,0.21477428199999998,0.256791089,0.204612077,0.6374829000000001,0.40590189600000004,1.109439124,1.650967364,0.387140903,0.536447137,0.293335939,0.306624976,0.152628493,0.94059019,1.5749462580000002,1.05159273,0.19894469399999998,0.18995505199999999,0.508305648,0.134844636,0.376587844,1.455540356,0.27750635100000004,0.314246629,0.294313074,0.294117647,0.244870041,0.314442056,0.266953293,0.297049052,0.262263045,0.389486027,0.46218487399999997,0.17094787399999997,0.723449001,0.150518251,2.117320114,0.22697912,0.42571729,0.707826348,0.374793451,0.17425266600000003,0.162535677,0.097190927,0.131590807,0.163286766,0.201291873,0.133243203,0.18446747800000002,0.08712633300000001,0.48264984200000005,0.311701968,1.150518251,1.7123328830000002,0.171548746,1.049121226,0.7638575940000001,0.23433979300000002,0.163887637,0.130238846,0.097190927,0.160582845,0.32537178899999997,0.197085774,0.19092684399999998,0.247709178,1.081718492,Ts65Dn,Saline,C/S,t-CS-s
59,364_8,0.275713979,0.45071934700000005,0.30942667,2.426240069,3.8065278080000002,0.27292248199999997,0.203135065,4.765943741,0.24114236600000002,1.311788705,0.303414215,0.347648701,0.315868585,0.31543912399999996,0.846897144,0.817264333,1.641185312,1.168778183,0.44062701299999996,0.7126905729999999,0.300837449,0.39746618,0.197337342,1.085677475,2.3796435469999997,1.179299979,0.258106077,0.283873738,0.719132489,0.20979171100000002,0.326819841,2.2046381790000003,0.64032639,0.467038866,0.397036719,0.796435473,0.579128194,0.365686064,0.537255744,0.31801589,0.296542839,0.36246510600000004,0.43826497700000006,0.171719918,0.988443236,0.145207342,1.805166553,0.272195785,0.318558804,0.872467709,0.101971448,0.144119646,0.17811012899999998,0.126988443,0.165873555,0.195649218,0.19252209399999998,0.106730116,0.216315432,0.091774303,0.553229096,0.2746431,1.487695445,2.469340585,0.171312033,1.3884432359999999,0.8659415359999999,0.206526173,0.124405167,,0.126988443,0.101155676,0.470564242,0.135010197,,,0.977702243,Control,Memantine,S/C,c-SC-s
60,3488_1,0.31757242,0.509815657,0.331817094,2.70457266,4.1969116589999995,0.194038784,0.16219775,3.553028489,0.258558774,1.938831697,0.345223845,0.294110606,0.28357673,0.24874311699999999,0.997246828,0.965525497,1.833253531,1.143164951,0.41991860200000003,0.845942064,0.24922193,0.360426143,0.143763467,1.6744074690000001,2.669499641,1.022983002,0.223605458,0.253531243,0.6864974859999999,0.145080201,0.37706487899999996,2.74922193,1.395618865,0.481086904,0.49090256200000004,0.875508738,0.51029447,0.38448647399999997,0.592171415,0.27747187,0.296265262,0.391788365,0.344625329,0.189935065,0.9961038959999999,0.134025974,1.1614285709999999,0.257597403,0.367337662,1.081883117,0.131363636,0.149220779,0.178246753,0.13012987,0.147207792,0.18623376600000002,0.17558441600000002,0.111623377,0.26012987,0.144220779,0.537402597,0.289220779,1.321038961,2.337142857,0.16194805199999998,1.175,0.753831169,0.253181818,0.130649351,0.11707792199999999,0.13012987,0.127142857,0.42435064899999997,0.128896104,0.17181818199999999,0.15629870099999998,0.967012987,Control,Saline,S/C,c-SC-s
61,3534_4,0.37261982899999996,0.621634931,0.292350624,2.470617203,4.0602429419999995,0.27183191100000004,0.1945174,5.03906763,0.230137886,1.312048588,0.45978332200000005,0.35423506200000004,0.279218647,0.306795798,0.871470781,0.910374261,1.767071569,1.229152988,0.42760998,0.669238345,0.326657912,0.36260669700000003,0.179579777,1.086178595,2.3264937619999997,1.12229153,0.24458306,0.27265265899999996,0.76132633,0.17990807600000003,0.43548916600000004,2.403479974,0.558437295,0.451739987,0.419238345,0.8589954040000001,0.571240972,0.358502955,0.558108995,0.312048588,0.291201576,0.423177938,0.381648063,0.176072898,1.083480306,0.132079169,1.766803841,0.283264746,0.340485989,1.198804625,0.074661964,0.12482853199999999,0.17117381899999998,0.136194395,0.162747403,0.211934156,0.160199882,0.09631589300000001,0.203409759,0.099647266,0.515089163,0.271213012,1.712032138,2.580246914,0.156182638,1.445130316,0.793650794,0.19870664300000002,0.117577895,0.109347443,0.136194395,0.10131295300000001,0.401528513,,0.134332745,,1.065451695,Ts65Dn,Memantine,S/C,c-CS-m
62,362_1,0.38014464200000003,0.6026298489999999,0.305588429,2.231426693,3.650887574,0.223011177,0.161078238,4.482445759,0.19947403,1.257593688,0.385798817,0.296120973,0.283892176,0.24904668,0.840631164,0.738856016,1.630243261,1.153451677,0.403813281,0.746219592,0.27442472100000004,0.332412886,0.14766600900000001,1.189612097,2.625641026,1.284418146,0.21840894100000002,0.268639053,0.6299802760000001,0.136620644,0.429191321,2.2486522019999997,0.63339908,0.487047995,0.483629191,0.872583826,0.595529257,0.390927022,0.548849441,0.319921105,0.297961867,0.441420118,0.373175542,0.165613499,1.071522811,0.12006110699999999,1.4949656269999998,0.237414068,0.295535032,0.867231442,0.10228456400000001,0.125269079,0.17811263100000002,0.123394209,0.14762863699999998,0.18582042899999998,0.164294146,0.098395945,0.226650927,0.12138046,0.541976252,0.259981946,1.215957225,2.101312409,0.15658634800000001,1.2126241229999999,0.8576487740000001,0.24956600199999998,0.127421707,0.119297271,0.123394209,0.121727658,0.401985973,0.116797445,0.159155614,0.157905701,1.026248177,Control,Memantine,S/C,c-SC-s
63,321_14,0.36656969100000003,0.5736577620000001,0.326368686,2.441946575,4.036498281,0.26686061899999997,0.224543771,2.633430309,0.20655911100000002,1.315789474,0.617297011,0.350965353,0.31605395399999997,0.29172176699999997,0.889182756,0.617297011,1.620206295,1.343824385,0.426606718,0.730759058,0.389050516,0.466543243,0.207352552,1.1785242,2.783655118,1.3020364979999999,0.28510975899999996,0.293573129,0.7664638979999999,0.19597989899999999,0.355461518,1.9695847659999999,0.340650622,0.494049193,0.389050516,0.798201534,0.6500925679999999,0.372652737,0.675218196,0.45517059,0.353874636,0.41787886799999996,0.181433483,0.183850732,0.8259610740000001,0.169213447,0.905742319,0.32571980100000003,0.529676693,1.380408557,0.082354834,0.17966865,0.160688435,0.131253016,0.17291298100000002,0.168409201,0.19687952399999997,0.134309152,0.19350168899999998,0.09474022800000001,0.637767412,0.327006595,1.5880649830000002,2.368988258,0.183850732,1.473218594,0.9445069970000001,0.255589513,,0.17886440399999998,0.131253016,,0.549461155,0.183689883,0.279556056,,1.633585331,Control,Memantine,C/S,c-SC-m
64,3476_12,0.324104235,0.5521172639999999,0.288273616,1.905863192,2.654723127,0.228338762,0.157166124,3.614006515,0.20488599300000002,1.149674267,0.46074918600000003,0.326058632,0.352117264,0.30065146600000003,0.628175896,0.69723127,1.3900651469999998,2.255537459,0.51286645,0.504234528,0.320032573,0.34495114,0.16465798,0.8817589579999999,1.866775244,0.9970684040000001,0.227687296,0.250977199,0.633876221,0.162052117,0.383876221,1.609120521,0.27768729600000003,0.32752443,0.281270358,0.648859935,0.49853420200000004,0.254071661,0.47605863200000004,0.329315961,0.242833876,0.357980456,0.461237785,0.205911992,0.9736871570000001,0.17982308800000002,3.057888254,0.327175008,0.5861605639999999,0.83775613,0.287313851,0.17220915899999997,0.19751427600000002,0.110401971,0.150934946,0.181166723,0.23076923100000002,0.139737991,0.185645504,0.123502407,0.428843355,0.295599597,1.71011085,2.162803717,0.164483261,1.333781212,0.936625238,0.27790840899999997,0.180494905,0.13929011300000002,0.110401971,0.16078826599999999,0.436233345,0.183742022,0.164147352,0.214421677,1.6770798340000002,Ts65Dn,Saline,C/S,t-CS-s
65,3478_11,0.331241283,0.480299861,0.311541144,2.011680614,3.233960948,0.216004184,0.19525802,2.34832636,0.17346583,1.095188285,0.391562064,0.275104603,0.329846583,0.248256625,0.7341352859999999,0.49389818700000004,1.327580195,1.9825662480000001,0.45223152,0.569735007,0.322524407,0.323570432,0.18131101800000002,0.932705718,2.407078103,1.279811715,0.23971408600000002,0.263598326,0.657775453,0.15306834,0.34884937200000005,1.705369596,0.283821478,0.407949791,0.332635983,0.633368201,0.525104603,0.31101813100000003,0.513423989,0.346582985,0.294456067,0.395223152,0.35233612299999995,0.165499556,0.717723641,0.165203669,2.124963014,0.303580235,0.43712397700000005,1.9401321630000001,0.298155637,0.138277937,0.196962225,0.107801558,0.149521649,0.14133543699999998,0.17408028399999997,0.121609626,0.19055133600000002,0.099713976,0.459611402,0.285432488,1.342144196,2.0782128419999997,0.13334648400000002,1.260676595,0.9061051390000001,0.21954827899999999,0.155044876,0.12417398199999999,0.107801558,0.138179308,0.474800276,0.19291843399999997,0.17033238,0.211953842,1.81605681,Control,Saline,C/S,t-CS-m
66,293_9,0.25525624199999997,0.518396846,0.29664914600000003,2.24195138,3.432490145,0.249671485,0.178219448,3.760676741,0.23226018399999998,1.085742444,0.285151117,0.32030223399999996,0.271024967,0.277595269,0.850197109,0.819973719,1.576872536,0.9443166890000001,0.488994744,0.644053876,0.25591327199999997,0.35413929,0.183311432,1.121879106,2.262647832,0.94021025,0.22552562399999998,0.250985545,0.651281209,0.17542707,0.363830486,2.15390933,0.99392247,0.380091984,0.340013141,0.748521682,0.564388962,0.320630749,0.474047306,0.296977661,0.29057161600000003,0.38830486200000003,0.32210906699999997,0.172342283,0.9349487009999999,0.156516045,1.4905042569999998,0.269482646,0.5142981879999999,1.076511679,0.769919232,0.161755075,0.164156298,0.129775158,0.168958743,0.190133159,0.36171141700000004,0.119951976,0.18805937600000003,0.111329404,0.608928182,0.277996071,1.736411264,2.380157171,0.15051298800000001,1.295022921,0.762169832,0.20650513,0.124536127,0.111001965,0.129775158,0.104780616,0.45328530899999997,0.409735866,0.157389216,0.29742414300000003,1.212726479,Ts65Dn,Memantine,S/C,c-CS-m
67,3534_3,0.424732696,0.7046989309999999,0.34186831700000003,2.735790658,5.081879572,0.299099606,0.19864940899999997,5.837225661000001,0.251125492,1.419105234,0.502110298,0.39715813200000005,0.31246482800000003,0.357625211,0.9528700059999999,1.0882104670000001,2.0583849180000002,1.412915025,0.48171074799999997,0.7547833429999999,0.362267867,0.376758582,0.199493528,1.287985369,2.811480023,1.26181767,0.266038267,0.303742262,0.8415869440000001,0.185284187,0.494513225,2.953010692,0.6444850870000001,0.503235791,0.468767586,0.9925436129999999,0.621693866,0.39546989299999996,0.6616488460000001,0.35101294299999997,0.328925155,0.49592009,0.435706246,0.17178240399999997,1.048168971,0.122245859,1.77419845,0.289089804,0.339917946,1.418021577,0.078939371,0.11897887900000001,0.17542926600000003,0.137365142,0.157118979,0.227473028,0.156739097,0.091171554,0.191916122,0.107278529,0.49665704299999996,0.271235375,1.6584865519999998,2.529402826,0.160006078,1.48503267,0.781112293,0.190396596,0.121486096,0.102188117,0.137365142,0.10028871,0.406777086,,0.13880869199999998,,0.967634098,Ts65Dn,Memantine,S/C,c-CS-m
68,50810C_13,0.40826390100000004,0.6940996429999999,0.294337698,2.139091991,3.3933004589999998,0.222411155,0.161197075,1.778949158,0.205407244,1.317122938,0.535283115,0.301649379,0.310491413,0.23720455699999998,0.70991328,0.5495664000000001,1.418636286,2.379017174,0.407243666,0.625233804,0.349090291,0.330896106,0.162047271,1.072266621,2.745961571,1.32052372,0.228532562,0.25777928899999997,0.718075157,0.176160517,0.41982656,1.890494814,0.316102704,0.37187553100000004,0.280734569,0.637306581,0.5730317970000001,0.3091311,0.45876551600000004,0.343649039,0.24893725600000002,0.37034517899999997,0.218840333,0.19718309899999997,0.896478873,0.17359154899999998,2.014671362,0.321478873,0.475586854,1.3732394369999998,0.094014085,0.148826291,0.18157277,0.09589201900000001,0.153873239,0.121478873,0.179577465,0.11314554,0.186150235,0.10093896699999999,0.430868545,0.274413146,1.345539906,2.211384977,0.15962441300000002,1.245657277,0.983215962,0.206220657,0.141197183,0.12535211300000001,0.09589201900000001,0.11995305199999999,0.48685446,0.107511737,0.15117370900000002,0.18321596199999998,1.805516432,Ts65Dn,Saline,C/S,t-CS-m
69,3479_9,0.408775609,0.53395709,0.31698661100000003,2.1632521369999997,3.720761413,0.063236006,0.064042588,2.488143249,0.18083561899999998,1.279399903,0.464429747,0.055654138,0.38151314700000005,0.069688659,0.7394741090000001,0.501532505,1.399419261,2.175189547,0.09743507,0.071140507,0.374737861,0.331182449,0.157444749,,2.483465075,1.2773027909999999,0.04629779,,0.648330376,0.146636554,0.37070495200000003,2.0340377480000003,0.309566059,0.44539441799999996,0.39103081100000003,0.66752702,0.571382481,0.34747539899999996,0.537344733,0.336505888,0.320212938,0.41490563,0.728020648,0.149593012,0.699821322,0.156839389,2.4671431409999998,0.28111971399999997,0.36857256299999996,1.511117729,0.14969227699999998,0.14701211,0.18225134,0.11375818900000001,0.158526901,0.162596784,0.170438753,0.11832439900000001,0.251042287,0.131228906,0.468830653,0.328171531,1.252829065,2.0651181259999998,0.142842962,0.9968235059999999,0.8511018459999999,0.22821123699999998,,,0.11375818900000001,0.11683541800000001,0.419297201,0.13966646800000002,,0.183442525,1.4215803059999998,Control,Saline,C/S,c-SC-s
70,3491_7,0.372281167,0.577851459,0.34336869999999997,2.2356763930000003,3.4098143239999996,0.25344827600000003,0.179575597,5.382891247000001,0.23687002699999998,1.372546419,0.420026525,0.337665782,0.374005305,0.303846154,0.782360743,0.7912466840000001,1.506233422,1.779708223,0.533156499,0.711671088,0.33183023899999997,0.351856764,0.183289125,1.242838196,2.7935013260000003,1.121087533,0.24137931,0.28885941600000004,0.717108753,0.165649867,0.431167109,2.375729443,0.6066313,0.428249337,0.41843501299999997,0.7858090190000001,0.563262599,0.337002653,0.515517241,0.35265252,0.34124668399999997,0.41498673700000005,0.39190981399999997,0.179648736,1.071749232,0.166811058,2.635819485,0.308813105,0.353390565,1.194927936,0.22903048,0.167047334,0.183744192,0.12483263800000001,0.161612979,0.173978105,0.23359848800000002,0.118689454,0.19957470300000002,0.129636922,0.5247696310000001,0.284082854,1.781444436,2.25888005,0.142238324,1.3993069230000001,0.920296133,0.212176105,0.168149957,0.127431677,0.12483263800000001,0.113727652,0.543120422,0.166732299,0.157438765,0.18776088800000001,1.324328582,Ts65Dn,Saline,S/C,t-SC-s
71,3534_10,0.330657301,0.556447566,0.28775715,2.3268941290000003,3.102107376,0.286001004,0.203462117,4.531610637,0.23206221800000001,1.716758655,0.40316106399999996,0.361264425,0.28123432,0.326643251,0.8241344709999999,0.783492223,1.597842449,1.13798294,0.438534872,0.659558455,0.35850476700000006,0.396387356,0.19668840899999998,0.9109382840000001,1.940291019,1.066984446,0.25263422,0.309583542,0.743853487,0.201705971,0.431761164,1.9942298040000002,0.529101856,0.46512794799999996,0.461113899,0.8241344709999999,0.5915704970000001,0.327646764,0.552433517,0.319618665,0.29503261399999997,0.39989964899999997,0.391620672,0.155652649,0.998543601,0.151829601,1.732386674,0.284361915,0.328964136,1.067904606,0.07136355400000001,0.14472965599999998,0.160021846,0.13817586,0.16584744199999998,0.199162571,0.167667941,0.116329874,0.190242126,0.09229929,0.579464773,0.29164391,1.7689787000000001,2.5565264880000003,0.180593483,1.5044602219999998,0.860185691,0.22774440199999998,0.158929547,0.136901511,0.13817586,0.10740943,0.38266885100000003,,0.177134535,,1.178408884,Ts65Dn,Memantine,S/C,c-CS-m
72,J2292_3,0.268051771,0.46278951,0.384366485,2.478201635,4.941416894,0.232799728,0.182646458,5.446611035,0.21168256100000002,1.222070845,0.29547002699999997,0.301175068,0.347241144,0.26702997300000003,0.896628065,0.807305858,1.7115974109999998,1.690820845,0.442012943,0.766859673,0.21270436,0.347666894,0.180091962,1.6104393730000002,3.205126022,1.176600817,0.23143733,0.334298365,0.802196866,0.147309264,0.387176431,,0.490548365,0.476668937,0.40556880100000003,0.759451635,0.5203508170000001,0.391433924,0.603712534,0.352094687,0.305347411,0.39288147100000004,0.458702316,0.218507463,1.058955224,0.166119403,2.170298507,0.29895522399999996,0.519054726,1.925771144,0.407512438,0.157761194,0.201243781,0.13199005,0.178756219,0.19626865699999999,0.31004975100000004,0.118059701,0.23134328399999998,0.164527363,0.51880597,0.328258706,1.55840796,2.323134328,0.153084577,1.39358209,0.9069154229999999,0.251791045,0.14238806,0.119701493,0.13199005,0.117661692,0.541144279,0.197114428,0.17711442800000002,0.166318408,1.182587065,Control,Saline,S/C,c-SC-s
73,3525_15,0.365906887,0.5528613,0.38627546100000004,2.473811833,4.347235694,0.353782735,0.232783705,6.085354025,0.24272550899999998,1.6777400580000001,0.443986421,0.402036857,0.44156159100000003,0.40349175600000003,0.877061106,0.723326867,1.7112027159999998,2.512609117,0.581959263,0.8394762370000001,0.382638215,0.46071775,0.24975751699999998,1.0545586809999998,2.56813773,1.2781280309999998,0.299466537,0.356207565,0.83171678,0.20756547,0.51042677,2.2153249269999997,0.53685742,0.577352085,0.548981571,1.000969932,0.8205625609999999,0.46799224100000003,0.765033948,0.472841901,0.44131910799999996,0.570562561,0.8222599420000001,0.145508422,0.837180287,0.17139738,2.899563319,0.28119151600000003,0.350436681,1.471303805,0.184341859,0.205708047,0.18122270699999998,0.114940736,0.16625078,0.189488459,0.17358078600000001,0.123206488,0.167186525,0.13474734900000002,0.47426699899999997,0.355427324,1.42202121,2.27963194,0.17763568300000002,1.5533374919999998,0.9028384279999999,0.23424828399999997,0.213661884,0.17264504100000003,0.114940736,0.130068621,0.48799126600000003,0.19463505899999997,0.220056145,0.24251403600000002,1.085620711,Ts65Dn,Saline,S/C,t-SC-m
74,50810F_8,0.409276944,0.545702592,0.30968622100000004,2.232469304,3.765893588,0.275579809,0.18526603,3.8627557980000002,0.25047749,1.5268758530000002,0.6327421560000001,0.334515689,0.30341064100000004,0.35115961799999995,0.784720327,0.6706684860000001,1.546248295,1.313506139,0.45620736700000003,0.664120055,0.47312414700000005,0.467667121,0.196452933,0.93888131,2.448294679,1.077489768,0.284583902,0.308049113,0.711869031,0.222100955,0.367803547,2.064120055,0.35143246899999997,0.392087312,0.32633015,0.735061392,0.622100955,0.36507503399999996,0.530695771,0.443110505,0.340518417,0.384174625,0.236016371,0.183108463,0.865954091,0.20483616600000001,1.041352725,0.310846329,0.621692658,0.83301209,0.10793762,0.195899772,0.178903101,0.111617312,0.139477834,0.147362888,0.150867356,0.14438409,0.187839495,0.108638514,0.386718066,0.23847906100000002,1.217802698,2.1021552480000003,0.153846154,1.188890836,0.680918171,0.19344664399999997,,,0.111617312,0.114420887,0.37112318200000005,,,,1.527948134,Control,Saline,C/S,c-CS-m
75,3421_7,0.23755656100000003,0.42093355600000004,0.250059538,1.5015479880000002,2.163610383,0.18706835,0.14205763300000002,2.293641343,0.16396761099999999,0.804715408,0.23731840899999998,0.23696118100000002,0.223267445,0.22279114100000003,0.541557514,0.442843534,0.929507025,0.9986901640000001,0.410573946,0.6163372229999999,0.198975947,0.274708264,0.149916647,0.8562753040000001,1.6595618000000003,0.8409145029999999,0.180519171,0.21945701399999998,0.502738747,0.133246011,0.339723744,1.584782091,0.981900452,0.333174565,0.311740891,0.52333889,0.424148607,0.247558943,0.448321029,0.242557752,0.23029292699999998,0.331626578,0.430221481,0.187662902,0.8192875759999999,0.16140554099999999,2.365382759,0.32406603,0.6095182929999999,0.86726518,0.333140265,0.185056473,0.18148469899999997,0.12443286,0.15957138699999998,0.18911091800000002,0.28062554300000003,0.118158123,0.22241529100000001,0.157640699,0.614538083,0.310840815,1.470605271,2.144029346,0.152041703,1.181581234,0.8644656820000001,0.279563664,0.18476686899999997,0.140650642,0.12443286,0.12858384,0.39289506700000004,0.236895453,0.200791582,0.243266725,1.256395405,Ts65Dn,Saline,S/C,t-SC-s
